Model name,Features names,Error,Date Time
LogisticRegression,polyfit smooth_sample local_maxima_without_smoothing PCA_transform,0.373600051246,2016-11-15 11:52:37.781000
LogisticRegression,polyfit spread grey_white_ratio mean_feature,0.553733422615,2016-11-15 11:52:38.967000
LogisticRegression,polyfit spread grey_white_ratio variance_feature,0.639213204507,2016-11-15 11:52:42.789000
LogisticRegression,polyfit spread grey_white_ratio local_maxima_3,0.63578406092,2016-11-15 11:52:44.108000
LogisticRegression,polyfit spread grey_white_ratio local_maxima_without_smoothing,0.703409682222,2016-11-15 11:52:45.491000
LogisticRegression,polyfit spread grey_white_ratio PCA_transform,0.561168639801,2016-11-15 11:52:46.728000
LogisticRegression,polyfit spread mean_feature variance_feature,0.627671391682,2016-11-15 11:52:50.553000
LogisticRegression,polyfit spread mean_feature local_maxima_3,0.654664672802,2016-11-15 11:52:51.924000
LogisticRegression,polyfit spread mean_feature local_maxima_without_smoothing,0.700722872891,2016-11-15 11:52:53.343000
LogisticRegression,polyfit spread mean_feature PCA_transform,0.574997040953,2016-11-15 11:52:54.622000
LogisticRegression,polyfit spread variance_feature local_maxima_3,0.693000156889,2016-11-15 11:52:59.260000
